city,lons,lats
baghdad,44.5694347,33.1944457
baghdad,44.5658943,33.1923266
baghdad,44.5543849,33.1906594
baghdad,44.5441117,33.1990955
baghdad,44.5399833,33.1962836
baghdad,44.5430556,33.190338
baghdad,44.5404633,33.1879276
baghdad,44.538159,33.1874455
baghdad,44.5336465,33.1864009
baghdad,44.5265417,33.1863206
baghdad,44.5222212,33.1841511
baghdad,44.5221252,33.1827047
baghdad,44.5109879,33.1794904
baghdad,44.4986166,33.1832365
baghdad,44.4887593,33.1755861
baghdad,44.4878232,33.1776353
baghdad,44.4870551,33.1864342
baghdad,44.4814962,33.1861075
baghdad,44.480293,33.1922437
baghdad,44.4805337,33.192686
baghdad,44.4775795,33.1957282
baghdad,44.4728718,33.1955043
baghdad,44.4717912,33.1984237
baghdad,44.4677267,33.2049769
baghdad,44.4615802,33.2087925
baghdad,44.4566234,33.210949
baghdad,44.4557312,33.2129397
baghdad,44.454145,33.2106173
baghdad,44.4513692,33.2035668
baghdad,44.4549381,33.2004146
baghdad,44.4508735,33.1978431
baghdad,44.4455202,33.1982578
baghdad,44.4411582,33.1972624
baghdad,44.4372919,33.1945248
baghdad,44.4360031,33.1904597
baghdad,44.4318394,33.1883026
baghdad,44.4306498,33.1860626
baghdad,44.4269818,33.187556
baghdad,44.4204388,33.187556
baghdad,44.4081459,33.1831587
baghdad,44.4065598,33.1797569
baghdad,44.3981332,33.1826609
baghdad,44.3914911,33.1878878
baghdad,44.3872282,33.1992533
baghdad,44.3769181,33.2034009
baghdad,44.373944,33.2035668
baghdad,44.3734483,33.1956032
baghdad,44.3445006,33.1924508
baghdad,44.328044,33.1923678
baghdad,44.327251,33.1906256
baghdad,44.2723014,33.1882725
baghdad,44.2201559,33.1899732
baghdad,44.2185201,33.1919643
baghdad,44.2144546,33.1976885
baghdad,44.2110254,33.2005026
baghdad,44.2070409,33.2032943
baghdad,44.1998539,33.2078618
baghdad,44.192557,33.2133643
baghdad,44.1877169,33.2181388
baghdad,44.1898894,33.2188203
baghdad,44.182953,33.2386301
baghdad,44.1840762,33.2409955
baghdad,44.182924,33.2556091
changsha,112.9835823,28.3473765
changsha,112.993628783,28.3470607765
changsha,113.003635617,28.3461148522
changsha,113.01356331,28.3445424601
changsha,113.023372682,28.3423498058
changsha,113.033025019,28.3395455426
changsha,113.042482228,28.3361407377
changsha,113.051706987,28.3321488284
changsha,113.060662888,28.3275855688
changsha,113.069314587,28.3224689681
changsha,113.07762794,28.3168192191
changsha,113.085570138,28.3106586188
changsha,113.093109837,28.3040114804
changsha,113.10021728,28.2969040369
changsha,113.106864419,28.2893643384
changsha,113.113025019,28.2814221404
changsha,113.118674768,28.2731087872
changsha,113.123791369,28.2644570879
changsha,113.128354628,28.2555011867
changsha,113.132346538,28.2462764284
changsha,113.135751343,28.2368192191
changsha,113.138555606,28.2271668819
changsha,113.14074826,28.2173575103
changsha,113.142320652,28.2074298174
changsha,113.143266577,28.1974229831
changsha,113.1435823,28.1873765
changsha,113.143266577,28.1773300169
changsha,113.142320652,28.1673231826
changsha,113.14074826,28.1573954897
changsha,113.138555606,28.1475861181
changsha,113.135751343,28.1379337809
changsha,113.132346538,28.1284765716
changsha,113.128354628,28.1192518134
changsha,113.123791369,28.1102959121
changsha,113.118674768,28.1016442128
changsha,113.113025019,28.0933308596
changsha,113.106864419,28.0853886616
changsha,113.10021728,28.0778489631
changsha,113.093109837,28.0707415196
changsha,113.085570138,28.0640943812
changsha,113.07762794,28.0579337809
changsha,113.069314587,28.0522840319
changsha,113.060662888,28.0471674312
changsha,113.051706987,28.0426041716
changsha,113.042482228,28.0386122623
changsha,113.033025019,28.0352074574
changsha,113.023372682,28.0324031942
changsha,113.01356331,28.0302105399
changsha,113.003635617,28.0286381478
changsha,112.993628783,28.0276922235
changsha,112.9835823,28.0273765
changsha,112.973535817,28.0276922235
changsha,112.963528983,28.0286381478
changsha,112.95360129,28.0302105399
changsha,112.943791918,28.0324031942
changsha,112.934139581,28.0352074574
changsha,112.924682372,28.0386122623
changsha,112.915457613,28.0426041716
changsha,112.906501712,28.0471674312
changsha,112.897850013,28.0522840319
changsha,112.88953666,28.0579337809
changsha,112.881594462,28.0640943812
changsha,112.874054763,28.0707415196
changsha,112.86694732,28.0778489631
changsha,112.860300181,28.0853886616
changsha,112.854139581,28.0933308596
changsha,112.848489832,28.1016442128
changsha,112.843373231,28.1102959121
changsha,112.838809972,28.1192518134
changsha,112.834818062,28.1284765716
changsha,112.831413257,28.1379337809
changsha,112.828608994,28.1475861181
changsha,112.82641634,28.1573954897
changsha,112.824843948,28.1673231826
changsha,112.823898023,28.1773300169
changsha,112.8235823,28.1873765
changsha,112.823898023,28.1974229831
changsha,112.824843948,28.2074298174
changsha,112.82641634,28.2173575103
changsha,112.828608994,28.2271668819
changsha,112.831413257,28.2368192191
changsha,112.834818062,28.2462764284
changsha,112.838809972,28.2555011867
changsha,112.843373231,28.2644570879
changsha,112.848489832,28.2731087872
changsha,112.854139581,28.2814221404
changsha,112.860300181,28.2893643384
changsha,112.86694732,28.2969040369
changsha,112.874054763,28.3040114804
changsha,112.881594462,28.3106586188
changsha,112.88953666,28.3168192191
changsha,112.897850013,28.3224689681
changsha,112.906501712,28.3275855688
changsha,112.915457613,28.3321488284
changsha,112.924682372,28.3361407377
changsha,112.934139581,28.3395455426
changsha,112.943791918,28.3423498058
changsha,112.95360129,28.3445424601
changsha,112.963528983,28.3461148522
changsha,112.973535817,28.3470607765
changsha,112.9835823,28.3473765
dhaka,90.3788136,23.9193572
dhaka,90.3888600831,23.9190414765
dhaka,90.3988669174,23.9180955522
dhaka,90.4087946103,23.9165231601
dhaka,90.4186039819,23.9143305058
dhaka,90.4282563191,23.9115262426
dhaka,90.4377135284,23.9081214377
dhaka,90.4469382866,23.9041295284
dhaka,90.4558941879,23.8995662688
dhaka,90.4645458872,23.8944496681
dhaka,90.4728592404,23.8887999191
dhaka,90.4808014384,23.8826393188
dhaka,90.4883411369,23.8759921804
dhaka,90.4954485804,23.8688847369
dhaka,90.5020957188,23.8613450384
dhaka,90.5082563191,23.8534028404
dhaka,90.5139060681,23.8450894872
dhaka,90.5190226688,23.8364377879
dhaka,90.5235859284,23.8274818866
dhaka,90.5275778377,23.8182571284
dhaka,90.5309826426,23.8087999191
dhaka,90.5337869058,23.7991475819
dhaka,90.5359795601,23.7893382103
dhaka,90.5375519522,23.7794105174
dhaka,90.5384978765,23.7694036831
dhaka,90.5388136,23.7593572
dhaka,90.5384978765,23.7493107169
dhaka,90.5375519522,23.7393038826
dhaka,90.5359795601,23.7293761897
dhaka,90.5337869058,23.7195668181
dhaka,90.5309826426,23.7099144809
dhaka,90.5275778377,23.7004572716
dhaka,90.5235859284,23.6912325133
dhaka,90.5190226688,23.6822766121
dhaka,90.5139060681,23.6736249128
dhaka,90.5082563191,23.6653115596
dhaka,90.5020957188,23.6573693616
dhaka,90.4954485804,23.6498296631
dhaka,90.4883411369,23.6427222196
dhaka,90.4808014384,23.6360750812
dhaka,90.4728592404,23.6299144809
dhaka,90.4645458872,23.6242647319
dhaka,90.4558941879,23.6191481312
dhaka,90.4469382866,23.6145848716
dhaka,90.4377135284,23.6105929623
dhaka,90.4282563191,23.6071881574
dhaka,90.4186039819,23.6043838942
dhaka,90.4087946103,23.6021912399
dhaka,90.3988669174,23.6006188478
dhaka,90.3888600831,23.5996729235
dhaka,90.3788136,23.5993572
dhaka,90.3687671169,23.5996729235
dhaka,90.3587602826,23.6006188478
dhaka,90.3488325897,23.6021912399
dhaka,90.3390232181,23.6043838942
dhaka,90.3293708809,23.6071881574
dhaka,90.3199136716,23.6105929623
dhaka,90.3106889134,23.6145848716
dhaka,90.3017330121,23.6191481312
dhaka,90.2930813128,23.6242647319
dhaka,90.2847679596,23.6299144809
dhaka,90.2768257616,23.6360750812
dhaka,90.2692860631,23.6427222196
dhaka,90.2621786196,23.6498296631
dhaka,90.2555314812,23.6573693616
dhaka,90.2493708809,23.6653115596
dhaka,90.2437211319,23.6736249128
dhaka,90.2386045312,23.6822766121
dhaka,90.2340412716,23.6912325133
dhaka,90.2300493623,23.7004572716
dhaka,90.2266445574,23.7099144809
dhaka,90.2238402942,23.7195668181
dhaka,90.2216476399,23.7293761897
dhaka,90.2200752478,23.7393038826
dhaka,90.2191293235,23.7493107169
dhaka,90.2188136,23.7593572
dhaka,90.2191293235,23.7694036831
dhaka,90.2200752478,23.7794105174
dhaka,90.2216476399,23.7893382103
dhaka,90.2238402942,23.7991475819
dhaka,90.2266445574,23.8087999191
dhaka,90.2300493623,23.8182571284
dhaka,90.2340412716,23.8274818866
dhaka,90.2386045312,23.8364377879
dhaka,90.2437211319,23.8450894872
dhaka,90.2493708809,23.8534028404
dhaka,90.2555314812,23.8613450384
dhaka,90.2621786196,23.8688847369
dhaka,90.2692860631,23.8759921804
dhaka,90.2768257616,23.8826393188
dhaka,90.2847679596,23.8887999191
dhaka,90.2930813128,23.8944496681
dhaka,90.3017330121,23.8995662688
dhaka,90.3106889134,23.9041295284
dhaka,90.3199136716,23.9081214377
dhaka,90.3293708809,23.9115262426
dhaka,90.3390232181,23.9143305058
dhaka,90.3488325897,23.9165231601
dhaka,90.3587602826,23.9180955522
dhaka,90.3687671169,23.9190414765
dhaka,90.3788136,23.9193572
wuhan,114.2992796,30.7560213
wuhan,114.309326083,30.7557055765
wuhan,114.319332917,30.7547596522
wuhan,114.32926061,30.7531872601
wuhan,114.339069982,30.7509946058
wuhan,114.348722319,30.7481903426
wuhan,114.358179528,30.7447855377
wuhan,114.367404287,30.7407936284
wuhan,114.376360188,30.7362303688
wuhan,114.385011887,30.7311137681
wuhan,114.39332524,30.7254640191
wuhan,114.401267438,30.7193034188
wuhan,114.408807137,30.7126562804
wuhan,114.41591458,30.7055488369
wuhan,114.422561719,30.6980091384
wuhan,114.428722319,30.6900669404
wuhan,114.434372068,30.6817535872
wuhan,114.439488669,30.6731018879
wuhan,114.444051928,30.6641459866
wuhan,114.448043838,30.6549212284
wuhan,114.451448643,30.6454640191
wuhan,114.454252906,30.6358116819
wuhan,114.45644556,30.6260023103
wuhan,114.458017952,30.6160746174
wuhan,114.458963877,30.6060677831
wuhan,114.4592796,30.5960213
wuhan,114.458963877,30.5859748169
wuhan,114.458017952,30.5759679826
wuhan,114.45644556,30.5660402897
wuhan,114.454252906,30.5562309181
wuhan,114.451448643,30.5465785809
wuhan,114.448043838,30.5371213716
wuhan,114.444051928,30.5278966133
wuhan,114.439488669,30.5189407121
wuhan,114.434372068,30.5102890128
wuhan,114.428722319,30.5019756596
wuhan,114.422561719,30.4940334616
wuhan,114.41591458,30.4864937631
wuhan,114.408807137,30.4793863196
wuhan,114.401267438,30.4727391812
wuhan,114.39332524,30.4665785809
wuhan,114.385011887,30.4609288319
wuhan,114.376360188,30.4558122312
wuhan,114.367404287,30.4512489716
wuhan,114.358179528,30.4472570623
wuhan,114.348722319,30.4438522574
wuhan,114.339069982,30.4410479942
wuhan,114.32926061,30.4388553399
wuhan,114.319332917,30.4372829478
wuhan,114.309326083,30.4363370235
wuhan,114.2992796,30.4360213
wuhan,114.289233117,30.4363370235
wuhan,114.279226283,30.4372829478
wuhan,114.26929859,30.4388553399
wuhan,114.259489218,30.4410479942
wuhan,114.249836881,30.4438522574
wuhan,114.240379672,30.4472570623
wuhan,114.231154913,30.4512489716
wuhan,114.222199012,30.4558122312
wuhan,114.213547313,30.4609288319
wuhan,114.20523396,30.4665785809
wuhan,114.197291762,30.4727391812
wuhan,114.189752063,30.4793863196
wuhan,114.18264462,30.4864937631
wuhan,114.175997481,30.4940334616
wuhan,114.169836881,30.5019756596
wuhan,114.164187132,30.5102890128
wuhan,114.159070531,30.5189407121
wuhan,114.154507272,30.5278966133
wuhan,114.150515362,30.5371213716
wuhan,114.147110557,30.5465785809
wuhan,114.144306294,30.5562309181
wuhan,114.14211364,30.5660402897
wuhan,114.140541248,30.5759679826
wuhan,114.139595323,30.5859748169
wuhan,114.1392796,30.5960213
wuhan,114.139595323,30.6060677831
wuhan,114.140541248,30.6160746174
wuhan,114.14211364,30.6260023103
wuhan,114.144306294,30.6358116819
wuhan,114.147110557,30.6454640191
wuhan,114.150515362,30.6549212284
wuhan,114.154507272,30.6641459866
wuhan,114.159070531,30.6731018879
wuhan,114.164187132,30.6817535872
wuhan,114.169836881,30.6900669404
wuhan,114.175997481,30.6980091384
wuhan,114.18264462,30.7055488369
wuhan,114.189752063,30.7126562804
wuhan,114.197291762,30.7193034188
wuhan,114.20523396,30.7254640191
wuhan,114.213547313,30.7311137681
wuhan,114.222199012,30.7362303688
wuhan,114.231154913,30.7407936284
wuhan,114.240379672,30.7447855377
wuhan,114.249836881,30.7481903426
wuhan,114.259489218,30.7509946058
wuhan,114.26929859,30.7531872601
wuhan,114.279226283,30.7547596522
wuhan,114.289233117,30.7557055765
wuhan,114.2992796,30.7560213
hyderabad,78.4747305,17.5216227
hyderabad,78.4847769831,17.5213069765
hyderabad,78.4947838174,17.5203610522
hyderabad,78.5047115103,17.5187886601
hyderabad,78.5145208819,17.5165960058
hyderabad,78.5241732191,17.5137917426
hyderabad,78.5336304284,17.5103869377
hyderabad,78.5428551867,17.5063950284
hyderabad,78.5518110879,17.5018317688
hyderabad,78.5604627872,17.4967151681
hyderabad,78.5687761404,17.4910654191
hyderabad,78.5767183384,17.4849048188
hyderabad,78.5842580369,17.4782576804
hyderabad,78.5913654804,17.4711502369
hyderabad,78.5980126188,17.4636105384
hyderabad,78.6041732191,17.4556683404
hyderabad,78.6098229681,17.4473549872
hyderabad,78.6149395688,17.4387032879
hyderabad,78.6195028284,17.4297473866
hyderabad,78.6234947377,17.4205226284
hyderabad,78.6268995426,17.4110654191
hyderabad,78.6297038058,17.4014130819
hyderabad,78.6318964601,17.3916037103
hyderabad,78.6334688522,17.3816760174
hyderabad,78.6344147765,17.3716691831
hyderabad,78.6347305,17.3616227
hyderabad,78.6344147765,17.3515762169
hyderabad,78.6334688522,17.3415693826
hyderabad,78.6318964601,17.3316416897
hyderabad,78.6297038058,17.3218323181
hyderabad,78.6268995426,17.3121799809
hyderabad,78.6234947377,17.3027227716
hyderabad,78.6195028284,17.2934980133
hyderabad,78.6149395688,17.2845421121
hyderabad,78.6098229681,17.2758904128
hyderabad,78.6041732191,17.2675770596
hyderabad,78.5980126188,17.2596348616
hyderabad,78.5913654804,17.2520951631
hyderabad,78.5842580369,17.2449877196
hyderabad,78.5767183384,17.2383405812
hyderabad,78.5687761404,17.2321799809
hyderabad,78.5604627872,17.2265302319
hyderabad,78.5518110879,17.2214136312
hyderabad,78.5428551867,17.2168503716
hyderabad,78.5336304284,17.2128584623
hyderabad,78.5241732191,17.2094536574
hyderabad,78.5145208819,17.2066493942
hyderabad,78.5047115103,17.2044567399
hyderabad,78.4947838174,17.2028843478
hyderabad,78.4847769831,17.2019384235
hyderabad,78.4747305,17.2016227
hyderabad,78.4646840169,17.2019384235
hyderabad,78.4546771826,17.2028843478
hyderabad,78.4447494897,17.2044567399
hyderabad,78.4349401181,17.2066493942
hyderabad,78.4252877809,17.2094536574
hyderabad,78.4158305716,17.2128584623
hyderabad,78.4066058133,17.2168503716
hyderabad,78.3976499121,17.2214136312
hyderabad,78.3889982128,17.2265302319
hyderabad,78.3806848596,17.2321799809
hyderabad,78.3727426616,17.2383405812
hyderabad,78.3652029631,17.2449877196
hyderabad,78.3580955196,17.2520951631
hyderabad,78.3514483812,17.2596348616
hyderabad,78.3452877809,17.2675770596
hyderabad,78.3396380319,17.2758904128
hyderabad,78.3345214312,17.2845421121
hyderabad,78.3299581716,17.2934980133
hyderabad,78.3259662623,17.3027227716
hyderabad,78.3225614574,17.3121799809
hyderabad,78.3197571942,17.3218323181
hyderabad,78.3175645399,17.3316416897
hyderabad,78.3159921478,17.3415693826
hyderabad,78.3150462235,17.3515762169
hyderabad,78.3147305,17.3616227
hyderabad,78.3150462235,17.3716691831
hyderabad,78.3159921478,17.3816760174
hyderabad,78.3175645399,17.3916037103
hyderabad,78.3197571942,17.4014130819
hyderabad,78.3225614574,17.4110654191
hyderabad,78.3259662623,17.4205226284
hyderabad,78.3299581716,17.4297473866
hyderabad,78.3345214312,17.4387032879
hyderabad,78.3396380319,17.4473549872
hyderabad,78.3452877809,17.4556683404
hyderabad,78.3514483812,17.4636105384
hyderabad,78.3580955196,17.4711502369
hyderabad,78.3652029631,17.4782576804
hyderabad,78.3727426616,17.4849048188
hyderabad,78.3806848596,17.4910654191
hyderabad,78.3889982128,17.4967151681
hyderabad,78.3976499121,17.5018317688
hyderabad,78.4066058133,17.5063950284
hyderabad,78.4158305716,17.5103869377
hyderabad,78.4252877809,17.5137917426
hyderabad,78.4349401181,17.5165960058
hyderabad,78.4447494897,17.5187886601
hyderabad,78.4546771826,17.5203610522
hyderabad,78.4646840169,17.5213069765
hyderabad,78.4747305,17.5216227
rio de janeiro,-46.0533239,-11.7830429
rio de janeiro,-46.0520680896,-11.7830823654
rio de janeiro,-46.0508172353,-11.783200606
rio de janeiro,-46.0495762737,-11.783397155
rio de janeiro,-46.0483501023,-11.7836712368
rio de janeiro,-46.0471435601,-11.7840217697
rio de janeiro,-46.0459614089,-11.7844473703
rio de janeiro,-46.0448083142,-11.784946359
rio de janeiro,-46.0436888265,-11.7855167664
rio de janeiro,-46.0426073641,-11.7861563415
rio de janeiro,-46.041568195,-11.7868625601
rio de janeiro,-46.0405754202,-11.7876326351
rio de janeiro,-46.0396329579,-11.7884635275
rio de janeiro,-46.0387445275,-11.7893519579
rio de janeiro,-46.0379136351,-11.7902944202
rio de janeiro,-46.0371435601,-11.791287195
rio de janeiro,-46.0364373415,-11.7923263641
rio de janeiro,-46.0357977664,-11.7934078265
rio de janeiro,-46.035227359,-11.7945273142
rio de janeiro,-46.0347283703,-11.7956804089
rio de janeiro,-46.0343027697,-11.7968625601
rio de janeiro,-46.0339522368,-11.7980691023
rio de janeiro,-46.033678155,-11.7992952737
rio de janeiro,-46.033481606,-11.8005362353
rio de janeiro,-46.0333633654,-11.8017870896
rio de janeiro,-46.0333239,-11.8030429
rio de janeiro,-46.0333633654,-11.8042987104
rio de janeiro,-46.033481606,-11.8055495647
rio de janeiro,-46.033678155,-11.8067905263
rio de janeiro,-46.0339522368,-11.8080166977
rio de janeiro,-46.0343027697,-11.8092232399
